policy_number,policy_title,type,version,link
5113.2,Work Permits,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=tH7zJrFSMaBqDwplusSZ8WgBw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5113.2,Work Permits,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=exnCa9bzbeorslshVc0ouRdwQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5113.2,Work Permits,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=9jQ4yRQKtrmsFm44BkXw9g==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5113.2,Work Permits,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=IqiMWoqjtPJZEHosXM8DFA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5116,School Attendance Boundaries,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=Ps5zqBusXf3w97e6lOXXeQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5116,School Attendance Boundaries,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=DidfI8YW2qMKKBSEOCyBSA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5116.1,Intradistrict Open nrollment,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=WZlJbRVfvg02QTxWWXnTlw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5116.1,Intradistrict Open nrollment,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=iWnR8OS42aPcA10yZEn9Bg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5116.1,Intradistrict Open nrollment,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=u2fHkhmWdbXGM6bl65vC5A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5116.2,Involuntary Student Transfers,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=nWVWnmKfZBgnzfIZgl7mslshw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5116.2,Involuntary Student Transfers,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=IdI2yvfBd6ije6HwezSbtw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5117,Interdistrict Attendance,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=HBwVKlutpFzplusDOcUDplus14oQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5117,Interdistrict Attendance,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=8tTvaxQ38Jslsh8FMs9hElzXg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5117,Interdistrict Attendance,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=V1nB5osn8dkHKXPoEtgR3g==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5117,Interdistrict Attendance,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=2f246h9fyhvG0KZH0kfhtg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5119,Students xpelled From Other Districts,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=4Eqgg51sWiM9UzmDgDslshh5A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5119,Students xpelled From Other Districts,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=xvM7ormslshCIKSa1ArYeXGDg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5121,Grades/valuation Of Student Achievement,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=SRCDe2lwBdhkuP9M4Hcxag==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5121,Grades/valuation Of Student Achievement,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=0HtXTxr4zyEp46xTrIDvWA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5121,Grades/valuation Of Student Achievement,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=yR332VNMOYvqekdQCvMctw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5121,Grades/valuation Of Student Achievement,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=Jp9n01slshyMUSo3OHi18nDlw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5123,Promotion/Acceleration/Retention,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=NpnvmqnocbbK81Ojc7pEHw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5123,Promotion/Acceleration/Retention,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=EojrOwDGodAUj6tjGxqfjA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5123,Promotion/Acceleration/Retention,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=2Vul6WoUHgDuVNPgmuKipg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5123,Promotion/Acceleration/Retention,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=AmUlCwN5qrR3r6e585EdmA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125,Student Records,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=ro8D1h2W0Wsmo4utsIRDDg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125,Student Records,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=YGTWwvrogcamV0FvbZ2EdQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125,Student Records,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=FM2DqrNa8Ld3Yt5RuSgyDA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125,Student Records,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=hrktHqMqn4bLUZHEpIKGOw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125.1,Release Of Directory Information,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=AP4GWscwZc9QXKhJXqShvA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125.1,Release Of Directory Information,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=6SkAslshy0nPvNOyh8n0FoKplusw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125.1,Release Of Directory Information,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=eg5g2slshe4YhJVusTjbZMUFg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125.1,Release Of Directory Information,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=GpFslshAwiKBrAyKpkeZQsi2w==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125.2,"Withholding Grades, Diploma Or Transcripts",AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=10EB03NO9lMplusZhSHC6MMbg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125.2,"Withholding Grades, Diploma Or Transcripts",AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=slshslshPaoaplusv2amC0luZUvTjVg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125.3,Challenging Student Records,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=CKp9eplusQFBKHY9TUSGGcB2A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5125.3,Challenging Student Records,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=NmplusSnPPK3NslshVjW3Jcae71Q==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5126,Awards For Achievement,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=riPfE2VOZEVuA3KYkUMKhA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5126,Awards For Achievement,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=XH3lz9FHaWJNeMRRkrs2Jg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5126,Awards For Achievement,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=85vpQ3zaAYPgwX6ME7m5nA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5126,Awards For Achievement,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=sXvnG3okvgs4dDCuQizqslshQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5127,Graduation Ceremonies And Activities,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=Rzo7sx5YB5BkF2r59JlCfw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5127,Graduation Ceremonies And Activities,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=E8tvbx3V6EIHY1ENS2Q1CQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131,Conduct,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=8WWLCEhKtCMk90AWu3r0Kg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131,Conduct,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=4Jrqj8N5T2UkqHJbszinfA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.2,Bullying,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=R2ylXQyn5V5yNhP8EdxslshoA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.2,Bullying,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=fD1K6KplustBlVRYP2qDtl8OA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.2,Bullying,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=Z5bunClcWL6SQrR5b8eC4A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.2,Bullying,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=KzNxQbpvslshBplusVOeMslshe9BS0A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.4,Student Disturbances,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=fEH0fNrKOnBgTcd6dhgK6A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.4,Student Disturbances,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=slshmWvT1slshGWZHhaRd0Rfg1nQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.4,Student Disturbances,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=KdBwafHWREmWEAULvaDplus3Q==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.4,Student Disturbances,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=CMJRdd4Q0Xm3Uslshx2slsh1b3FA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.5,Vandalism And Graffiti,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=FBALIwOO0slshTNgVnAUlYzLw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.5,Vandalism And Graffiti,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=gplusbEislsh8vE3Unplusv3OxA87jA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.6,Alcohol And Other Drugs,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=qj9WkqcnWiwjj2L76cbrRw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.6,Alcohol And Other Drugs,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=jbSzD2Sopluszlo9kc15Nk2cg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.6,Alcohol And Other Drugs,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=JWWp2Yso4kTKbbb2nAWuOw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.6,Alcohol And Other Drugs,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=80qU7jslsheEB596YF5J13L1Q==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.61,Drug Testing,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=Akdga9eHUb5kfRDpluslBX7slshQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.61,Drug Testing,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=V4YhDUBtFrRldwwcnxtZLA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.62,Tobacco,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=h5AjFJeOkIZtW534ZCJJGQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.62,Tobacco,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=ntVQHmeAq19s02qdhYXgmA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.62,Tobacco,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=sLD0f7AslshHgMHqlfn0uLdNw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.62,Tobacco,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=a2CKmfwjZpB4z721VdzdTw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.7,Weapons And Dangerous Instruments,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=AYoJGxpmIrbkZLKw9QBLXw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.7,Weapons And Dangerous Instruments,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=PJe0VZVGYcR3bT4G8IQHag==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.7,Weapons And Dangerous Instruments,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=NXaYMplusTHJs5Iovdy3t1KIw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.7,Weapons And Dangerous Instruments,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=z4vWXZCsjAao8uty2Vdjzg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.8,Mobile Communication Devices,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=wtsNTesBNXR2z3xHgycYjg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.8,Mobile Communication Devices,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=tkrtZeq51l2RJK0TZNV1eQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.9,Academic Honesty,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=mfvmsNK0hplusGY0sObTzE6EQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5131.9,Academic Honesty,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=UkiKFwUxGsip7R9rslsh7hiYQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5132,Dress And Grooming,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=FuOc8snC03Ybplusi1R8f2xjw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5132,Dress And Grooming,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=qCYVSl6zP0nmiGjypuUplusDQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5132,Dress And Grooming,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=plusQIoaw9wtJmboQstVAp0jA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5132,Dress And Grooming,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=slsh8HIRwmSJAoRNSSKhcBpHw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5136,Gangs,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=NdOXplus5hRxAeu9BaQZdslsh72g==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5136,Gangs,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=TeUsqSEqqmSFjzNt0q34plusQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5136,Gangs,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=slshWEXWux63nh4KCa8tdr7iA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5136,Gangs,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=HJaX72BodplusVz4Fd2qCcSvA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5137,Positive School Climate,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=forcuPvMRcAcPRG7z4fpKA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5137,Positive School Climate,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=tag1jwQ4WJpdc4dPPhWVJw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141,Health Care And mergencies,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=0cr01RgcG0fKGz3FXloUOg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141,Health Care And mergencies,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=3z6eRmjwRXEPKbPqPbWniQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141,Health Care And mergencies,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=PVwMc3E4G3ms8dfEdc1RiQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141,Health Care And mergencies,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=lvZqs45BzPyCd63qh6mp3Q==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.21,Administering Medication And Monitoring Health Conditions,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=HE8wRwVqc3RuVEwYBNm4kg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.21,Administering Medication And Monitoring Health Conditions,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=wxTgyw2NCIM2Jgp9slshGg6sA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.21,Administering Medication And Monitoring Health Conditions,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=G7jxohjiHc7dddNWEB7KQw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.21,Administering Medication And Monitoring Health Conditions,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=TEcvZWjpluseFALZR2Lf6t1Yg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.22,Infectious Diseases,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=PO0JtUJpEqmJjslshKDT1jQmA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.22,Infectious Diseases,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=PQA8p2plusrOA0k0C3JCKnaDg==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.22,Infectious Diseases,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=2v9UjMGV1AEluG26JMplusslshfw==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.22,Infectious Diseases,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=uZ7uniwDD8yIj0JSCqPxOA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.24,Specialized Health Care Services,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=plusuRWdcHmiWbC35GCagIp2g==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.24,Specialized Health Care Services,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=JBVMPfhlyGbinLCTZwwYslshA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.26,Tuberculosis Testing,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=zQIIfliGNMns6OddSVtACQ==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.26,Tuberculosis Testing,AR,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=OrHUJKWK1Chc47F7bp78RA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.27,Food Allergies/Special Dietary Needs,BP,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=2FLU05o4BzdmYNq7V4Lc0A==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.27,Food Allergies/Special Dietary Needs,BP,Proposed,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=eadKkkoIbt7YrslshcnOaslshJzA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
5141.27,Food Allergies/Special Dietary Needs,AR,Current,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030508&revid=VKZ1utTPBEzW8HnA9TBLpA==&ptid=rN1rk9wifRtPN8VSRCplusNnw==&secid=&PG=6&IRP=0&isPndg=false
